plan_id,test_name,instrument,trading_day,expiry,symbol,option_type,strike,selected_premium,planned_entry,planned_stop_loss,planned_targets,target_lots,final_status
plan_2022-10-18_NIFTY_PE_17650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-18,2022-10-20,NIFTY,PE,17650.0,223.9,229.25,208.0,234.83;241.99;249.9,0;1;1,NOT_ENTERED
plan_2022-10-19_NIFTY_CE_17350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-19,2022-10-20,NIFTY,CE,17350.0,206.2,230.0,195.3,239.24;251.05;264.1,0;1;1,TRAILING_SL
plan_2022-10-19_NIFTY_PE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-19,2022-10-20,NIFTY,PE,17750.0,226.2,264.05,236.12,277.79;295.33;314.7,0;1;1,NOT_ENTERED
plan_2022-10-20_NIFTY_CE_17200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-20,2022-10-20,NIFTY,CE,17200.0,226.5,243.95,220.85,250.03;257.84;266.45,0;1;1,STOPLOSS
plan_2022-10-20_NIFTY_PE_17650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-20,2022-10-20,NIFTY,PE,17650.0,228.15,238.05,208.15,245.98;256.14;267.35,0;1;1,STOPLOSS
plan_2022-10-21_NIFTY_CE_17450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-21,2022-10-27,NIFTY,CE,17450.0,215.85,222.05,193.35,229.66;239.4;250.15,0;1;1,TRAILING_SL
plan_2022-10-21_NIFTY_PE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-21,2022-10-27,NIFTY,PE,17750.0,209.4,228.65,207.45,234.22;241.36;249.25,0;1;1,NOT_ENTERED
plan_2022-10-25_NIFTY_CE_17550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-25,2022-10-27,NIFTY,CE,17550.0,234.6,249.0,230.5,253.83;260.04;266.9,0;1;1,NOT_ENTERED
plan_2022-10-25_NIFTY_PE_18000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-25,2022-10-27,NIFTY,PE,18000.0,236.4,240.65,221.4,245.69;252.16;259.3,0;1;1,COMPLETED
plan_2022-10-27_NIFTY_CE_17550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-27,2022-10-27,NIFTY,CE,17550.0,215.2,262.7,236.55,275.56;291.97;310.1,0;1;1,NOT_ENTERED
plan_2022-10-27_NIFTY_PE_18000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-27,2022-10-27,NIFTY,PE,18000.0,238.9,238.95,201.39,257.45;281.05;307.1,0;1;1,STOPLOSS
plan_2022-10-28_NIFTY_CE_17650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-28,2022-11-03,NIFTY,CE,17650.0,218.65,220.15,202.0,224.89;230.98;237.7,0;1;1,TRAILING_SL
plan_2022-10-28_NIFTY_PE_17950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-28,2022-11-03,NIFTY,PE,17950.0,222.65,239.35,220.6,244.25;250.55;257.5,0;1;1,NOT_ENTERED
plan_2022-10-31_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-31,2022-11-03,NIFTY,CE,17750.0,221.5,223.95,199.23,236.1;251.62;268.75,0;1;1,TRAILING_SL
plan_2022-10-31_NIFTY_PE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-10-31,2022-11-03,NIFTY,PE,18100.0,202.35,242.0,218.22,253.69;268.62;285.1,0;1;1,NOT_ENTERED
plan_2022-11-02_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-02,2022-11-03,NIFTY,CE,17950.0,219.6,240.4,214.6,247.22;255.95;265.6,0;1;1,NOT_ENTERED
plan_2022-11-02_NIFTY_PE_18350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-02,2022-11-03,NIFTY,PE,18350.0,219.85,227.0,194.15,235.74;246.91;259.25,0;1;1,TRAILING_SL
plan_2022-11-03_NIFTY_CE_17800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-03,2022-11-03,NIFTY,CE,17800.0,205.9,205.95,169.63,223.84;246.66;271.85,0;1;1,TRAILING_SL
plan_2022-11-03_NIFTY_PE_18200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-03,2022-11-03,NIFTY,PE,18200.0,203.4,236.25,201.5,245.5;257.34;270.4,0;1;1,NOT_ENTERED
plan_2022-11-04_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-04,2022-11-10,NIFTY,CE,17950.0,215.1,235.6,211.5,241.96;250.1;259.1,0;1;1,NOT_ENTERED
plan_2022-11-04_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-04,2022-11-10,NIFTY,PE,18250.0,225.3,235.0,212.15,241.02;248.73;257.25,0;1;1,TRAILING_SL
plan_2022-11-07_NIFTY_CE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-07,2022-11-10,NIFTY,CE,18050.0,229.0,240.05,213.05,253.33;270.28;289.0,0;1;1,NOT_ENTERED
plan_2022-11-07_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-07,2022-11-10,NIFTY,PE,18450.0,226.15,242.5,225.65,246.88;252.52;258.75,0;1;1,TRAILING_SL
plan_2022-11-09_NIFTY_CE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-09,2022-11-10,NIFTY,CE,18050.0,217.6,260.45,236.86,272.04;286.85;303.2,0;1;1,NOT_ENTERED
plan_2022-11-09_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-09,2022-11-10,NIFTY,PE,18450.0,202.9,203.3,168.65,212.53;224.32;237.35,0;1;1,STOPLOSS
plan_2022-11-10_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-10,2022-11-10,NIFTY,CE,17850.0,229.7,258.0,220.25,268.07;280.94;295.15,0;1;1,NOT_ENTERED
plan_2022-11-10_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-10,2022-11-10,NIFTY,PE,18300.0,223.85,250.0,204.57,272.39;300.94;332.45,0;1;1,TRAILING_SL
plan_2022-11-11_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-11,2022-11-17,NIFTY,CE,18100.0,225.65,254.6,202.0,280.54;313.6;350.1,0;1;1,TRAILING_SL
plan_2022-11-11_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-11,2022-11-17,NIFTY,PE,18450.0,218.25,225.0,195.95,232.7;242.56;253.45,0;1;1,NOT_ENTERED
plan_2022-11-15_NIFTY_CE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-15,2022-11-17,NIFTY,CE,18150.0,240.05,245.2,228.5,249.54;255.13;261.3,0;1;1,STOPLOSS
plan_2022-11-15_NIFTY_PE_18600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-15,2022-11-17,NIFTY,PE,18600.0,237.05,285.45,253.66,301.09;321.06;343.1,0;1;1,TRAILING_SL
plan_2022-11-16_NIFTY_CE_18200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-16,2022-11-17,NIFTY,CE,18200.0,213.0,265.05,235.35,279.66;298.31;318.9,0;1;1,NOT_ENTERED
plan_2022-11-16_NIFTY_PE_18600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-16,2022-11-17,NIFTY,PE,18600.0,208.2,208.25,191.55,212.59;218.18;224.35,0;1;1,COMPLETED
plan_2022-11-17_NIFTY_CE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-17,2022-11-17,NIFTY,CE,18150.0,222.9,225.05,205.35,230.21;236.83;244.15,0;1;1,TRAILING_SL
plan_2022-11-17_NIFTY_PE_18600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-17,2022-11-17,NIFTY,PE,18600.0,229.2,248.5,225.05,254.68;262.6;271.35,0;1;1,NOT_ENTERED
plan_2022-11-18_NIFTY_CE_18200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-18,2022-11-24,NIFTY,CE,18200.0,234.9,265.05,234.4,273.19;283.6;295.1,0;1;1,NOT_ENTERED
plan_2022-11-18_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-18,2022-11-24,NIFTY,PE,18550.0,204.4,205.0,185.05,210.23;216.94;224.35,0;1;1,COMPLETED
plan_2022-11-21_NIFTY_CE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-21,2022-11-24,NIFTY,CE,18050.0,226.7,247.4,222.6,253.95;262.34;271.6,0;1;1,NOT_ENTERED
plan_2022-11-21_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-21,2022-11-24,NIFTY,PE,18450.0,219.8,225.65,192.3,242.07;263.02;286.15,0;1;1,TRAILING_SL
plan_2022-11-22_NIFTY_CE_18000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-22,2022-11-24,NIFTY,CE,18000.0,219.8,236.75,210.1,243.8;252.83;262.8,0;1;1,TRAILING_SL
plan_2022-11-22_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-22,2022-11-24,NIFTY,PE,18400.0,212.15,226.85,189.7,236.76;249.42;263.4,0;1;1,TRAILING_SL
plan_2022-11-23_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-23,2022-11-24,NIFTY,CE,18100.0,228.8,242.85,207.7,252.21;264.18;277.4,0;1;1,STOPLOSS
plan_2022-11-23_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-23,2022-11-24,NIFTY,PE,18550.0,231.15,245.4,217.65,252.75;262.16;272.55,0;1;1,STOPLOSS
plan_2022-11-24_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-24,2022-11-24,NIFTY,CE,18100.0,204.15,221.65,196.35,228.33;236.9;246.35,0;1;1,COMPLETED
plan_2022-11-24_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-24,2022-11-24,NIFTY,PE,18550.0,248.6,254.25,235.4,259.18;265.51;272.5,0;1;1,NOT_ENTERED
plan_2022-11-25_NIFTY_CE_18300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-25,2022-12-01,NIFTY,CE,18300.0,236.05,279.05,255.38,290.68;305.54;321.95,0;1;1,NOT_ENTERED
plan_2022-11-25_NIFTY_PE_18700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-25,2022-12-01,NIFTY,PE,18700.0,227.6,228.85,191.85,238.71;251.33;265.25,0;1;1,TRAILING_SL
plan_2022-11-28_NIFTY_CE_18300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-28,2022-12-01,NIFTY,CE,18300.0,215.55,221.9,191.9,229.86;240.05;251.3,0;1;1,TRAILING_SL
plan_2022-11-28_NIFTY_PE_18700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-28,2022-12-01,NIFTY,PE,18700.0,229.5,258.15,219.5,268.46;281.65;296.2,0;1;1,NOT_ENTERED
plan_2022-11-30_NIFTY_CE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-30,2022-12-01,NIFTY,CE,18450.0,214.95,215.0,186.7,222.5;232.1;242.7,0;1;1,TRAILING_SL
plan_2022-11-30_NIFTY_PE_18850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-11-30,2022-12-01,NIFTY,PE,18850.0,201.8,222.25,201.3,227.75;234.81;242.6,0;1;1,STOPLOSS
plan_2022-12-02_NIFTY_CE_18650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-02,2022-12-08,NIFTY,CE,18650.0,213.5,231.65,204.9,238.73;247.79;257.8,0;1;1,NOT_ENTERED
plan_2022-12-02_NIFTY_PE_19000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-02,2022-12-08,NIFTY,PE,19000.0,236.05,249.25,218.7,257.36;267.74;279.2,0;1;1,TRAILING_SL
plan_2022-12-05_NIFTY_CE_18550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-05,2022-12-08,NIFTY,CE,18550.0,208.5,225.05,202.1,231.09;238.84;247.4,0;1;1,NOT_ENTERED
plan_2022-12-05_NIFTY_PE_18900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-05,2022-12-08,NIFTY,PE,18900.0,212.05,219.0,186.1,227.75;238.94;251.3,0;1;1,TRAILING_SL
plan_2022-12-06_NIFTY_CE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-06,2022-12-08,NIFTY,CE,18450.0,236.0,246.95,214.25,255.64;266.77;279.05,0;1;1,NOT_ENTERED
plan_2022-12-06_NIFTY_PE_18850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-06,2022-12-08,NIFTY,PE,18850.0,209.95,240.6,201.2,251.12;264.56;279.4,0;1;1,TRAILING_SL
plan_2022-12-07_NIFTY_CE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-07,2022-12-08,NIFTY,CE,18450.0,225.7,241.9,215.9,248.77;257.58;267.3,0;1;1,STOPLOSS
plan_2022-12-07_NIFTY_PE_18850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-07,2022-12-08,NIFTY,PE,18850.0,204.8,211.7,189.5,217.54;225.03;233.3,0;1;1,COMPLETED
plan_2022-12-08_NIFTY_CE_18350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-08,2022-12-08,NIFTY,CE,18350.0,220.05,244.55,219.55,251.15;259.61;268.95,0;1;1,COMPLETED
plan_2022-12-08_NIFTY_PE_18800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-08,2022-12-08,NIFTY,PE,18800.0,234.0,234.15,210.25,240.45;248.53;257.45,0;1;1,TRAILING_SL
plan_2022-12-09_NIFTY_CE_18500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-09,2022-12-15,NIFTY,CE,18500.0,226.65,245.05,214.5,253.16;263.54;275.0,0;1;1,NOT_ENTERED
plan_2022-12-09_NIFTY_PE_18900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-09,2022-12-15,NIFTY,PE,18900.0,232.7,250.05,226.25,256.32;264.37;273.25,0;1;1,STOPLOSS
plan_2022-12-12_NIFTY_CE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-12,2022-12-15,NIFTY,CE,18250.0,213.9,240.65,213.4,247.86;257.1;267.3,0;1;1,COMPLETED
plan_2022-12-12_NIFTY_PE_18650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-12,2022-12-15,NIFTY,PE,18650.0,239.4,239.45,201.65,249.53;262.42;276.65,0;1;1,TRAILING_SL
plan_2022-12-13_NIFTY_CE_18350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-13,2022-12-15,NIFTY,CE,18350.0,213.75,227.6,206.35,233.18;240.34;248.25,0;1;1,STOPLOSS
plan_2022-12-13_NIFTY_PE_18750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-13,2022-12-15,NIFTY,PE,18750.0,222.0,228.85,204.3,235.33;243.63;252.8,0;1;1,STOPLOSS
plan_2022-12-14_NIFTY_CE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-14,2022-12-15,NIFTY,CE,18450.0,228.4,256.9,223.85,265.69;276.94;289.35,0;1;1,TRAILING_SL
plan_2022-12-14_NIFTY_PE_18900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-14,2022-12-15,NIFTY,PE,18900.0,239.0,244.25,219.0,250.92;259.46;268.9,0;1;1,NOT_ENTERED
plan_2022-12-15_NIFTY_CE_18400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-15,2022-12-15,NIFTY,CE,18400.0,239.4,250.05,216.05,259.1;270.67;283.45,0;1;1,NOT_ENTERED
plan_2022-12-15_NIFTY_PE_18850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-15,2022-12-15,NIFTY,PE,18850.0,212.9,235.3,210.36,247.56;263.21;280.5,0;1;1,TRAILING_SL
plan_2022-12-16_NIFTY_CE_18200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-16,2022-12-22,NIFTY,CE,18200.0,213.15,223.85,203.85,229.09;235.82;243.25,0;1;1,COMPLETED
plan_2022-12-16_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-16,2022-12-22,NIFTY,PE,18550.0,227.05,240.25,214.5,247.05;255.77;265.4,0;1;1,STOPLOSS
plan_2022-12-19_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-19,2022-12-22,NIFTY,CE,18100.0,223.45,237.85,216.2,243.54;250.84;258.9,0;1;1,COMPLETED
plan_2022-12-19_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-19,2022-12-22,NIFTY,PE,18450.0,201.0,206.75,186.85,211.96;218.66;226.05,0;1;1,STOPLOSS
plan_2022-12-20_NIFTY_CE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-20,2022-12-22,NIFTY,CE,18150.0,220.35,242.35,216.1,249.29;258.18;268.0,0;1;1,NOT_ENTERED
plan_2022-12-20_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-20,2022-12-22,NIFTY,PE,18550.0,217.1,222.45,193.0,236.94;255.43;275.85,0;1;1,TRAILING_SL
plan_2022-12-21_NIFTY_CE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-21,2022-12-22,NIFTY,CE,18250.0,214.0,217.7,189.98,231.33;248.74;267.95,0;1;1,TRAILING_SL
plan_2022-12-21_NIFTY_PE_18650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-21,2022-12-22,NIFTY,PE,18650.0,202.95,217.9,200.3,222.49;228.39;234.9,0;1;1,COMPLETED
plan_2022-12-22_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-22,2022-12-22,NIFTY,CE,18100.0,214.6,258.05,215.07,279.23;306.23;336.05,0;1;1,NOT_ENTERED
plan_2022-12-22_NIFTY_PE_18550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-22,2022-12-22,NIFTY,PE,18550.0,244.9,276.6,244.4,285.16;296.11;308.2,0;1;1,COMPLETED
plan_2022-12-23_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-23,2022-12-29,NIFTY,CE,17950.0,236.0,242.1,213.18,256.33;274.5;294.55,0;1;1,NOT_ENTERED
plan_2022-12-23_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-23,2022-12-29,NIFTY,PE,18250.0,223.3,313.25,256.69,341.15;376.7;415.95,0;1;1,NOT_ENTERED
plan_2022-12-26_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-26,2022-12-29,NIFTY,CE,17750.0,210.9,248.0,218.39,262.57;281.17;301.7,0;1;1,TRAILING_SL
plan_2022-12-26_NIFTY_PE_18050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-26,2022-12-29,NIFTY,PE,18050.0,218.35,229.75,189.55,240.48;254.2;269.35,0;1;1,STOPLOSS
plan_2022-12-27_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-27,2022-12-29,NIFTY,CE,17900.0,214.1,231.55,206.55,238.15;246.61;255.95,0;1;1,COMPLETED
plan_2022-12-27_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-27,2022-12-29,NIFTY,PE,18250.0,205.4,212.15,187.0,218.79;227.3;236.7,0;1;1,COMPLETED
plan_2022-12-28_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-28,2022-12-29,NIFTY,CE,17900.0,217.75,231.05,201.15,238.98;249.14;260.35,0;1;1,STOPLOSS
plan_2022-12-28_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-28,2022-12-29,NIFTY,PE,18300.0,221.5,237.6,199.5,247.76;260.76;275.1,0;1;1,NOT_ENTERED
plan_2022-12-29_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-29,2022-12-29,NIFTY,CE,17850.0,203.25,222.85,202.5,228.19;235.04;242.6,0;1;1,NOT_ENTERED
plan_2022-12-29_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-29,2022-12-29,NIFTY,PE,18250.0,206.6,207.75,185.4,213.63;221.17;229.5,0;1;1,COMPLETED
plan_2022-12-30_NIFTY_CE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-30,2023-01-05,NIFTY,CE,18100.0,215.0,230.95,208.49,241.98;256.08;271.65,0;1;1,STOPLOSS
plan_2022-12-30_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2022-12-30,2023-01-05,NIFTY,PE,18400.0,207.65,213.0,189.35,219.23;227.23;236.05,0;1;1,STOPLOSS
plan_2023-01-02_NIFTY_CE_17950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-02,2023-01-05,NIFTY,CE,17950.0,233.2,237.05,214.7,242.93;250.47;258.8,0;1;1,STOPLOSS
plan_2023-01-02_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-02,2023-01-05,NIFTY,PE,18300.0,200.05,221.6,196.4,228.25;236.78;246.2,0;1;1,STOPLOSS
plan_2023-01-03_NIFTY_CE_18000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-03,2023-01-05,NIFTY,CE,18000.0,216.0,222.05,199.34,233.21;247.46;263.2,0;1;1,STOPLOSS
plan_2023-01-03_NIFTY_PE_18400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-03,2023-01-05,NIFTY,PE,18400.0,234.95,250.05,230.15,255.26;261.96;269.35,0;1;1,STOPLOSS
plan_2023-01-04_NIFTY_CE_18000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-04,2023-01-05,NIFTY,CE,18000.0,231.6,249.05,222.68,262.02;278.57;296.85,0;1;1,STOPLOSS
plan_2023-01-04_NIFTY_PE_18450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-04,2023-01-05,NIFTY,PE,18450.0,236.7,243.75,221.8,249.52;256.93;265.1,0;1;1,STOPLOSS
plan_2023-01-05_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-05,2023-01-05,NIFTY,CE,17850.0,221.35,238.4,203.75,247.63;259.42;272.45,0;1;1,COMPLETED
plan_2023-01-05_NIFTY_PE_18300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-05,2023-01-05,NIFTY,PE,18300.0,234.05,254.2,232.07,265.07;278.96;294.3,0;1;1,TRAILING_SL
plan_2023-01-06_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-06,2023-01-12,NIFTY,CE,17900.0,207.9,208.95,186.5,214.86;222.43;230.8,0;1;1,STOPLOSS
plan_2023-01-06_NIFTY_PE_18200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-06,2023-01-12,NIFTY,PE,18200.0,209.4,236.9,208.9,244.32;253.81;264.3,0;1;1,TRAILING_SL
plan_2023-01-09_NIFTY_CE_17800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-09,2023-01-12,NIFTY,CE,17800.0,208.4,221.05,194.5,228.07;237.07;247.0,0;1;1,STOPLOSS
plan_2023-01-09_NIFTY_PE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-09,2023-01-12,NIFTY,PE,18150.0,213.6,229.25,205.6,235.48;243.48;252.3,0;1;1,NOT_ENTERED
plan_2023-01-10_NIFTY_CE_17900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-10,2023-01-12,NIFTY,CE,17900.0,201.0,234.0,197.2,243.81;256.35;270.2,0;1;1,NOT_ENTERED
plan_2023-01-10_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-10,2023-01-12,NIFTY,PE,18250.0,200.85,200.9,146.51,227.72;261.91;299.65,0;1;1,TRAILING_SL
plan_2023-01-11_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-11,2023-01-12,NIFTY,CE,17700.0,226.8,253.3,215.3,263.44;276.39;290.7,0;1;1,STOPLOSS
plan_2023-01-11_NIFTY_PE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-11,2023-01-12,NIFTY,PE,18100.0,212.8,222.55,182.25,233.31;247.07;262.25,0;1;1,COMPLETED
plan_2023-01-12_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-12,2023-01-12,NIFTY,CE,17700.0,216.0,256.5,230.05,269.51;286.11;304.45,0;1;1,STOPLOSS
plan_2023-01-12_NIFTY_PE_18150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-12,2023-01-12,NIFTY,PE,18150.0,245.15,252.85,227.3,259.6;268.25;277.8,0;1;1,STOPLOSS
plan_2023-01-13_NIFTY_CE_17750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-13,2023-01-19,NIFTY,CE,17750.0,200.3,226.2,199.8,233.18;242.13;252.0,0;1;1,NOT_ENTERED
plan_2023-01-13_NIFTY_PE_18000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-13,2023-01-19,NIFTY,PE,18000.0,221.8,221.85,195.98,234.57;250.82;268.75,0;1;1,TRAILING_SL
plan_2023-01-16_NIFTY_CE_17850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-16,2023-01-19,NIFTY,CE,17850.0,235.65,237.0,213.88,248.36;262.88;278.9,0;1;1,STOPLOSS
plan_2023-01-16_NIFTY_PE_18250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-16,2023-01-19,NIFTY,PE,18250.0,227.7,257.55,225.7,266.01;276.84;288.8,0;1;1,TRAILING_SL
plan_2023-01-17_NIFTY_CE_17700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-17,2023-01-19,NIFTY,CE,17700.0,231.6,251.8,222.95,259.45;269.24;280.05,0;1;1,TRAILING_SL
plan_2023-01-17_NIFTY_PE_18100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-01-17,2023-01-19,NIFTY,PE,18100.0,222.55,232.25,200.8,240.6;251.3;263.1,0;1;1,NOT_ENTERED
